152
0.0, 0.0
-128.680463678, -30.4850499053
-171.643438801, -22.7272945262
-171.643438801, -22.7272945262
-148.983149637, -18.788856386
-76.0761323252, -6.11735976103
69.8694317719, 47.6682546761
264.307170926, 126.121843458
519.144222064, 219.133011428
775.480212488, 309.359725949
1032.50114868, 395.645520615
1257.35196894, 474.310052804
1461.68419642, 548.393389772
1610.97259368, 617.984872309
1760.73251159, 690.703281178
1878.66478646, 753.829967644
1975.52008881, 798.068530074
2023.66979099, 824.706964345
1424.59537582, 609.951649875
1303.22596356, 449.803388043
1235.27735789, 338.524517687
1200.65285283, 210.707681358
1178.57327835, 28.2316763851
1169.81043929, -201.664414603
1158.81656308, -465.442985919
1150.259704, -772.442627878
1152.24009032, -1081.67082528
1152.0837437, -1343.56579575
1165.80995736, -1568.53821863
1187.42049245, -1768.79551506
1219.01982008, -1892.20735604
1254.05132167, -1965.28809151
1288.06036804, -1985.76697734
1321.0469592, -1953.64401353
1350.99596482, -1886.52429167
2520.28773322, -520.117046243
2606.00770349, -458.529006031
2605.15152128, -453.602856213
2605.15152128, -453.602856213
2568.95114472, -496.434301863
2540.84603298, -544.963702172
2507.42762815, -609.641443464
2483.3875206, -699.078981606
2465.08507468, -809.849106068
2463.95838838, -931.843903408
2468.31623162, -1038.67558973
2483.21380198, -1124.39059657
2508.52205169, -1194.08631019
2549.16961229, -1223.56131345
2599.28729268, -1219.92564122
2661.74392367, -1193.84558667
2719.32155695, -1128.01386069
2760.83770833, -1045.68883913
2790.27548634, -952.268192448
2801.63665212, -859.959341777
2792.13675222, -770.261226402
2767.85840287, -683.131657639
2731.32796199, -607.266468722
2693.16705236, -557.059447542
2652.9910124, -524.457517948
2611.698213, -520.469445983
2575.28689303, -532.887810519
2540.58793746, -555.158474691
2538.23033426, -570.79310635
2566.28581217, -586.216794602
2615.58701732, -607.082823709
2687.76441847, -607.733025934
2791.21356465, -589.753199642
2913.94045987, -554.212952159
3056.75909763, -499.955817081
3182.10169157, -438.58616542
3294.5941073, -373.359971268
3382.45577394, -312.414688137
3442.43071739, -260.376181647
3484.88494662, -218.487777279
3497.52418142, -191.931238656
3494.44192549, -174.19709931
3476.92369298, -161.001966504
3459.18955363, -164.08422244
3438.06791072, -200.234965181
3413.131914, -255.318502355
3403.22998054, -320.983955325
3400.17998642, -402.713371913
3404.7537365, -493.267669493
3410.99766231, -587.591650487
3419.85480512, -679.431462231
3432.86877463, -754.30893947
3444.34161617, -820.319347036
3455.3479005, -842.766211078
3465.75609814, -850.092152783
3475.60839777, -848.379788374
3497.07251357, -814.19950556
3516.31303734, -743.865998291
3539.32572625, -648.517080366
3567.18018761, -540.146747791
3615.59543044, -433.277836217
3680.97052607, -353.910986263
3743.51649785, -293.3056943
3806.27341304, -263.113483451
3870.05526516, -262.177887313
3931.9932234, -279.832612724
3998.21209266, -322.118087228
4065.629617, -371.300171477
4118.5243057, -436.201264749
4161.1373628, -512.024264985
4204.43536566, -591.788185075
4251.16057905, -667.911469511
4299.73216804, -702.099197468
4354.86037561, -709.772575484
4411.36343814, -678.637323353
4770.00451738, -49.93900438
4791.42892621, 13.6691295847
4782.60652693, 29.3906203218
4781.75034473, 34.3167701402
4781.75034473, 34.3167701402
4782.94899981, 27.4201603945
4788.94227524, -7.062888334
4798.36027949, -61.2505363359
4812.57290408, -143.024623321
4828.66912953, -235.636239906
4845.96401006, -335.144466237
4871.31196673, -434.268031004
4897.94543758, -529.108203035
4925.95376338, -585.13974492
4961.8464106, -616.456160349
5000.82627719, -618.816245269
5041.18099873, -582.367700042
5096.95940852, -517.863676906
5157.53988381, -410.910387968
5214.65344159, -278.169883535
5269.6699734, -127.524003314
5325.07364849, 38.4140356841
5384.247007, 206.022250409
5431.42636949, 372.560857808
5484.80746912, 450.858100435
5504.47236142, 483.710680404
5504.47236142, 483.710680404
5498.56098164, 482.683261759
5479.02265538, 431.582833121
5441.10495097, 351.913217252
5398.34051069, 212.531716877
5350.471239, 3.24355947764
5289.44654147, -252.990681582
5225.58775666, -574.676950489
5137.26945921, -901.629360382
5065.87130757, -1226.65598074
4999.44645787, -1510.21856527
4928.40070598, -1743.83470584
4843.82231183, -1946.30814915
4751.96264637, -2141.92717139
4659.08052569, -2284.94434399
4574.16958552, -2392.06638765
