443
0.0, 0.0
0.19679977194, -42.9995496471
-15.8030326549, -43.0727774692
-15.8259163493, -38.0728298358
-33.8257278294, -38.1552111357
-33.8257278294, -38.1552111357
-26.9036057037, -21.12335201
-13.9952766346, -1.06406387103
-0.132725427588, 28.9996962736
14.7160850894, 62.0680017371
25.5603607609, 96.1179897718
33.41382133, 128.154268536
33.2170215581, 171.153818184
25.9882579272, 221.121257345
12.8099012641, 260.06135128
-9.34547744481, 293.960306932
-40.3909201606, 303.818323293
-76.3905431209, 303.653560693
-125.243574284, 271.429635634
-183.972928764, 212.160225966
-249.606098414, 131.858999066
-313.111140322, 23.5672188967
-369.639139237, -79.6925764672
-408.185633628, -178.870032424
-437.663571196, -293.006140632
-454.141644917, -407.082751234
-453.72058494, -499.081787688
-433.372962251, -574.989456938
-393.204041845, -611.80599987
-348.204513145, -611.60004662
-283.29215195, -592.302757586
-207.659087033, -511.955763297
-123.268683537, -378.568133444
-37.0384868484, -210.171716679
56.0772180548, -16.7435245761
155.018944041, 214.711729974
260.846178241, 471.198759864
348.435610539, 779.60286384
425.418757588, 1001.9575244
478.663030113, 1167.2029402
514.049370063, 1301.36629937
536.637222677, 1391.47062177
536.358041606, 1452.46998289
528.216246487, 1483.43304431
511.170657144, 1493.35513501
483.170950398, 1493.22698633
447.358973731, 1452.06265313
406.661467904, 1385.87569808
358.051003902, 1300.6523281
310.577831593, 1185.43384907
264.141262722, 1062.22003056
231.727430918, 934.070338765
202.350181606, 797.93446097
181.059806546, 642.83539608
164.824299986, 475.759340564
165.611499074, 303.761141976
166.4032749, 130.762953861
193.199355159, -43.1162285694
239.830463352, -180.904253262
300.365313402, -297.62842355
375.813048313, -395.284141748
476.05914488, -448.825902301
592.167771708, -472.29474923
731.10681831, -458.658718679
857.931572121, -420.077870827
977.674017944, -363.529248668
1082.35254652, -293.049424218
1177.9762485, -210.610916097
1267.5633994, -120.199952197
1332.09131453, -16.9035429223
1365.61955433, 86.2509874473
1377.15260128, 188.304840035
1348.92405759, 238.17616768
1293.80106167, 264.924164262
1219.74691583, 276.585359904
1140.74774323, 276.223797533
1061.84468214, 254.862455101
998.982644122, 224.574434751
947.202872201, 176.336947049
911.546504657, 101.172969948
880.967889307, 9.03205458872
871.37990054, -81.0127702009
871.796383778, -172.011817128
893.212647076, -262.914752539
936.605796267, -348.717052062
994.985058142, -431.45073192
1072.23597233, -486.097746994
1172.34476674, -509.639821746
1286.34357278, -509.118073513
1399.2371243, -485.601142906
1511.98422017, -430.084547445
1624.64435801, -355.568150977
1742.25409935, -270.028986022
1857.82724773, -176.499058331
1950.37317656, -77.0744584736
2026.95588688, 14.2769973479
2076.62126127, 87.5050697393
2104.34178695, 148.632579555
2118.17230098, 185.696266387
2118.08991968, 203.696077867
2118.06245925, 209.696015027
2109.06255351, 209.654824377
2095.117621, 197.590875712
2069.25519548, 167.472194701
2036.5621826, 100.321864031
1999.91955575, 22.1533416115
1965.30894512, -63.0059540169
1936.67538795, -143.137841579
1915.97767266, -209.233261856
1908.23863056, -266.269278787
1908.41254664, -304.268880801
1915.49943137, -323.236644636
1923.52680801, -329.199967885
1934.52669281, -329.149623757
1954.36172074, -293.058466019
1990.12335328, -240.894248032
2035.77503935, -164.684514016
2087.41293237, -85.4473509868
2139.04624864, -5.21019843082
2179.85817294, 35.9770184571
2212.76629254, 56.1278413737
2236.73858075, 62.2376202669
2253.82078401, 44.3156133478
2266.92591285, 21.3753518397
2282.1088253, -18.5555781441
2288.33302267, -67.5276045179
2288.55270613, -115.527101798
2293.77233723, -163.503715384
2299.95992069, -204.475825545
2307.12003323, -239.443421806
2316.23435745, -264.401969323
2324.28461779, -275.365240206
2332.284534, -275.328626295
2341.24324909, -266.287529905
2364.05078517, -224.18270479
2392.75757016, -160.050649655
2432.45050972, -92.8682818124
2479.17541314, -32.6538034844
2529.95977227, 14.5791179523
2582.77614763, 54.8212661801
2635.67490429, 77.0636029278
2679.63325281, 86.2648851787
2718.63284435, 86.4433779951
2754.7011184, 71.6082976947
2787.81976799, 45.7596023842
2818.01167682, 3.89734443035
2843.22194498, -41.9877553247
2867.47341426, -96.8773375587
2891.72488354, -151.766919793
2917.93056448, -196.647453282
2946.1041873, -234.518906607
2977.17251371, -249.376870602
3015.14465529, -243.203017364
3059.04808295, -222.001860793
3110.878199, -184.764257884
3176.69901494, -145.462601578
3252.51057268, -104.115198829
3331.31294551, -60.7540868103
3407.11992651, -18.4066945349
3470.93160992, 22.8857873473
3526.7525306, 62.1416762651
3573.58727575, 98.3564059529
3615.43580349, 131.548283366
3654.34843699, 150.726577189
3673.29789387, 161.813420022
3684.29777866, 161.863764149
3690.29771582, 161.891224583
3696.34342037, 151.918789749
3696.3937645, 140.918904956
3696.46699232, 124.919072529
3690.58147363, 99.8918739288
3690.72792928, 67.8922090752
3690.90184535, 29.8926070615
3699.07110091, -7.07039151445
3710.22659482, -41.0196912937
3727.37744916, -73.941541113
3752.50533601, -101.826829388
3782.59197985, -120.689328228
3819.65566668, -134.519842263
3871.65512207, -134.281851841
3931.55380542, -112.007477921
3987.37014936, -71.751599477
4037.11790505, -16.5233385657
4081.83367594, 45.6819653379
4112.52213302, 113.823132057
