256
0.0, 0.0
55.0451029624, -107.773079384
0.347865914943, -124.779321161
0.347865914943, -124.779321161
2.8418929503, -36.2480847006
-1.85330532114, 104.218833516
-16.775518902, 308.273550545
-45.5059048506, 575.497361092
-82.8419113975, 885.276351043
-91.2437203113, 1234.18093629
-106.406946869, 1576.43095683
-127.42294519, 1913.80808678
-127.130089391, 2231.33747792
-136.930088862, 2460.84338201
-153.010271845, 2631.8124661
-163.094816571, 2713.28824138
-168.751691282, 2733.01131843
-172.947450687, 2711.57780255
-191.717161847, 2657.16550667
-478.79622993, 2213.11865254
-711.062897484, 1968.99328486
-819.851475687, 1898.75052543
-880.338955661, 1828.57029483
-891.242706242, 1807.19020542
-873.336920951, 1809.2837319
-781.732276843, 1799.60958192
-609.756400387, 1773.64233491
-385.550798641, 1735.63117674
-57.0460257193, 1653.40822272
370.795983673, 1521.64625932
867.268064241, 1359.37342358
1436.8422101, 1166.55409788
1913.42183184, 1033.50950331
2316.33821241, 916.704579314
2581.06799592, 856.903728802
2748.0285112, 818.901277086
2853.43222531, 801.067122998
2908.89563766, 801.967062424
2916.61912765, 817.111292424
2890.05429529, 850.864954178
2794.35164235, 907.530660028
2625.98343823, 993.397695855
2401.73311647, 1081.94594932
1339.62461947, 1369.92258135
738.461573625, 1527.21527765
589.032858352, 1520.35531761
541.738552486, 1478.24535878
528.839421912, 1430.94195055
532.340637223, 1365.17158114
573.951949011, 1255.26935764
671.997847863, 1099.74764945
809.169342011, 915.291743625
960.068670869, 713.731845455
1111.3688962, 506.354793168
1204.25696329, 320.909903804
1283.39028449, 205.342099133
1295.14054803, 164.550785024
802.542084407, 757.025893055
727.951200795, 1106.01042005
726.979630166, 1264.78402003
824.52569424, 1383.41692181
956.573786543, 1510.27235653
1111.01746708, 1641.42169714
1225.96156703, 1754.54929716
1316.67497817, 1857.58364599
1391.68298343, 1954.03466541
1437.11527752, 2043.11837129
1449.80940867, 2120.83490129
1441.41749395, 2190.22204539
1403.41425041, 2247.76988185
